date_maj,score_final,score_surete,score_commercial,action_recommandee,fenetre_action,titre,acheteur,pays_execution,type_notice,justification,publication_number,lien_avis,deadline,date_publication,statut_suivi,date_detection
2026-08-18,6.5,10.0,3.0,contacter,indetermine,"Bulsho: Strengthening Community and Local Institutions for Social Cohesion, Inclusion, and Resilience","Ministry of Finance - Somaliland,Ministry of Interior, Federal Affairs and Reconciliation,Ministry of Local Government and Urban Development - Somaliland",SOM,Projet BM (Active),"Projet BM Active approuve le 2025-04-29 (20 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P508408,https://projects.worldbank.org/en/projects-operations/project-detail/P508408,2029-06-30,2025-04-29,nouveau,2026-08-13
2026-08-18,5.4,6.8,4.0,surveiller,indetermine,Khyber Pakhtunkhwa Integrated Tourism Development Project,,PAK,Projet BM (Active),"Projet BM Active approuve le 2025-04-28 (30 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P508551,https://projects.worldbank.org/en/projects-operations/project-detail/P508551,,2025-04-28,nouveau,2026-08-13
2026-08-18,3.2,4.4,2.0,ignorer,indetermine,Expanding Opportunities for Learning,,DJI,Projet BM (Active),"Projet BM Active approuve le 2025-04-28 (6 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P507069,https://projects.worldbank.org/en/projects-operations/project-detail/P507069,,2025-04-28,nouveau,2026-08-13
2026-08-18,6.4,6.8,6.0,surveiller,indetermine,Sindh Flood Emergency Rehabilitation Project,,PAK,Projet BM (Active),"Projet BM Active approuve le 2025-04-22 (150 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P506144,https://projects.worldbank.org/en/projects-operations/project-detail/P506144,,2025-04-22,nouveau,2026-08-13
2026-08-18,3.2,4.4,2.0,ignorer,indetermine,Burundi Contingent Emergency Response Project,"Ministry of Environment, Agriculture and Livestock",BDI,Projet BM (Active),"Projet BM Active approuve le 2025-04-21 (montant n.c.). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P509291,https://projects.worldbank.org/en/projects-operations/project-detail/P509291,2031-02-28,2025-04-21,nouveau,2026-08-13
2026-08-18,8.5,10.0,7.0,contacter,indetermine,Improving Power System Resilience for European Power Grid Integration,,UKR,Projet BM (Active),"Projet BM Active approuve le 2025-04-21 (250 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P506947,https://projects.worldbank.org/en/projects-operations/project-detail/P506947,,2025-04-21,nouveau,2026-08-13
2026-08-18,5.2,4.4,6.0,surveiller,indetermine,"Kyrgyz Republic Developing a Sustainable Finance Market for Micro-, Small-, or Medium Enterprises (MSMEs) project",The Ministry of Finance,KGZ,Projet BM (Active),"Projet BM Active approuve le 2025-04-18 (120 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P505643,https://projects.worldbank.org/en/projects-operations/project-detail/P505643,2030-12-31,2025-04-18,nouveau,2026-08-13
2026-08-18,5.2,4.4,6.0,surveiller,indetermine,Kyrgyz Republic: Water Supply and Sanitation Universal Access Program-1 Project,"State Institution of Drinking Water Supply and Wastewater Disposal under the Water Resources Service under the Ministry of Water Resources, Agriculture and Processing Industry",KGZ,Projet BM (Active),"Projet BM Active approuve le 2025-04-18 (121 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P500620,https://projects.worldbank.org/en/projects-operations/project-detail/P500620,2029-12-31,2025-04-18,nouveau,2026-08-13
2026-08-18,4.2,4.4,4.0,ignorer,indetermine,Zambia Water Supply and Sanitation Services in Growth Centers Program,Ministry of Water Development and Sanitation,ZMB,Projet BM (Active),"Projet BM Active approuve le 2025-04-14 (33 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P509550,https://projects.worldbank.org/en/projects-operations/project-detail/P509550,2030-12-31,2025-04-14,nouveau,2026-08-13
2026-08-18,6.0,10.0,2.0,surveiller,indetermine,Social Protection Enhancement Project II,The Ministry of Social Development,PSE,Projet BM (Active),"Projet BM Active approuve le 2025-04-14 (montant n.c.). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P507278,https://projects.worldbank.org/en/projects-operations/project-detail/P507278,2029-02-28,2025-04-14,nouveau,2026-08-13
2026-08-18,3.2,4.4,2.0,ignorer,indetermine,Comoros Solar Energy Access Project,,COM,Projet BM (Active),"Projet BM Active approuve le 2025-04-11 (5 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P508907,https://projects.worldbank.org/en/projects-operations/project-detail/P508907,,2025-04-11,nouveau,2026-08-13
2026-08-18,6.0,10.0,2.0,surveiller,indetermine,"Phase 3 Advancing Sustainability in Performance, Infrastructure, and Reliability of the Energy Sector in the West Bank and Gaza",Palestinian Energy and Natural Resources Authority (PENRA),PSE,Projet BM (Active),"Projet BM Active approuve le 2025-04-08 (montant n.c.). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P507260,https://projects.worldbank.org/en/projects-operations/project-detail/P507260,2028-11-30,2025-04-08,nouveau,2026-08-13
2026-08-18,4.4,6.8,2.0,ignorer,indetermine,Madagascar Contingent and Emergency Response Project,Fonds d'Intervention pour le Développement,MDG,Projet BM (Active),"Projet BM Active approuve le 2025-04-07 (montant n.c.). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P508924,https://projects.worldbank.org/en/projects-operations/project-detail/P508924,2031-02-28,2025-04-07,nouveau,2026-08-13
2026-08-18,6.9,6.8,7.0,contacter,indetermine,Electricity Sector Efficiency and Supply Reliability Program,,JOR,Projet BM (Active),"Projet BM Active approuve le 2025-04-07 (250 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P507206,https://projects.worldbank.org/en/projects-operations/project-detail/P507206,,2025-04-07,nouveau,2026-08-13
2026-08-18,7.5,10.0,5.0,contacter,indetermine,ENHANCING NIGER NORTHEASTERN CONNECTIVITY,,NER,Projet BM (Active),"Projet BM Active approuve le 2025-04-07 (90 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P506544,https://projects.worldbank.org/en/projects-operations/project-detail/P506544,,2025-04-07,nouveau,2026-08-13
2026-08-18,7.5,10.0,5.0,contacter,indetermine,Emergency Food Security Project,,AFG,Projet BM (Active),"Projet BM Active approuve le 2025-04-07 (95 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P506507,https://projects.worldbank.org/en/projects-operations/project-detail/P506507,,2025-04-07,nouveau,2026-08-13
2026-08-18,5.7,4.4,7.0,surveiller,indetermine,Guinea Water and Sanitation Project,"Ministere de l'Energie, de l'Eau et des Hydrocarbures (MEHH)",GIN,Projet BM (Active),"Projet BM Active approuve le 2025-04-04 (200 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P179017,https://projects.worldbank.org/en/projects-operations/project-detail/P179017,2031-09-30,2025-04-04,nouveau,2026-08-13
2026-08-18,6.0,10.0,2.0,surveiller,indetermine,Palestinian Emergency Financing Facility,,PSE,Projet BM (Active),"Projet BM Active approuve le 2025-04-01 (montant n.c.). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P510040,https://projects.worldbank.org/en/projects-operations/project-detail/P510040,,2025-04-01,nouveau,2026-08-13
2026-08-18,6.0,10.0,2.0,surveiller,indetermine,Palestinian Health System Reform Project,Palestinian Ministry of Health,PSE,Projet BM (Active),"Projet BM Active approuve le 2025-04-01 (montant n.c.). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P508917,https://projects.worldbank.org/en/projects-operations/project-detail/P508917,2030-03-31,2025-04-01,nouveau,2026-08-13
2026-08-18,6.0,10.0,2.0,surveiller,indetermine,West Bank and Gaza Social Recovery and Job Creation Project,"MDLF ,NGO development centre",PSE,Projet BM (Active),"Projet BM Active approuve le 2025-04-01 (montant n.c.). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P508729,https://projects.worldbank.org/en/projects-operations/project-detail/P508729,2029-04-30,2025-04-01,nouveau,2026-08-13
2026-08-18,6.0,10.0,2.0,surveiller,indetermine,"Supporting an Education Reform Agenda for Improving Teaching, Assessment and Career Pathways Phase 2",Ministry of Education and Higher Education,PSE,Projet BM (Active),"Projet BM Active approuve le 2025-04-01 (montant n.c.). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P507451,https://projects.worldbank.org/en/projects-operations/project-detail/P507451,2029-05-31,2025-04-01,nouveau,2026-08-13
2026-08-18,5.7,4.4,7.0,surveiller,indetermine,Northern Uganda Social Action Fund IV Project,"Inspectorate of Government,Office of the Prime Minister",UGA,Projet BM (Active),"Projet BM Active approuve le 2025-04-01 (250 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P179904,https://projects.worldbank.org/en/projects-operations/project-detail/P179904,2031-12-31,2025-04-01,nouveau,2026-08-13
2026-08-18,4.7,4.4,5.0,surveiller,indetermine,N’Djamena Urban Resilience  Project,,TCD,Projet BM (Active),"Projet BM Active approuve le 2025-03-31 (50 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P509253,https://projects.worldbank.org/en/projects-operations/project-detail/P509253,,2025-03-31,nouveau,2026-08-13
2026-08-18,7.5,10.0,5.0,contacter,indetermine,Bamako Urban Resilience Project,,MLI,Projet BM (Active),"Projet BM Active approuve le 2025-03-31 (50 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P509236,https://projects.worldbank.org/en/projects-operations/project-detail/P509236,,2025-03-31,nouveau,2026-08-13
2026-08-18,6.9,6.8,7.0,contacter,indetermine,Jordan: Resilient and Sustainable Social Protection Program for Results,"Ministry of Planning and International Cooperation ,Ministry of Social Development (MOSD)",JOR,Projet BM (Active),"Projet BM Active approuve le 2025-03-31 (400 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P508708,https://projects.worldbank.org/en/projects-operations/project-detail/P508708,2029-03-31,2025-03-31,nouveau,2026-08-13
2026-08-18,5.9,6.8,5.0,surveiller,indetermine,Accelerating Nutrition Results in Nigeria 2.0,Federal Ministry of Health and Social Welfare,NGA,Projet BM (Active),"Projet BM Active approuve le 2025-03-31 (80 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P507935,https://projects.worldbank.org/en/projects-operations/project-detail/P507935,2026-12-31,2025-03-31,nouveau,2026-08-13
2026-08-18,5.9,6.8,5.0,surveiller,indetermine,Jordan Innovative Startups and SMEs Fund 2.0,Innovative Startups and SMEs Fund,JOR,Projet BM (Active),"Projet BM Active approuve le 2025-03-31 (50 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P507684,https://projects.worldbank.org/en/projects-operations/project-detail/P507684,2030-07-31,2025-03-31,nouveau,2026-08-13
2026-08-18,6.9,6.8,7.0,contacter,indetermine,Jordan Growth and Competitiveness DPFs,Ministry of Planning and International Cooperation,JOR,Projet BM (Active),"Projet BM Active approuve le 2025-03-31 (400 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P507382,https://projects.worldbank.org/en/projects-operations/project-detail/P507382,2026-09-30,2025-03-31,nouveau,2026-08-13
2026-08-18,7.4,6.8,8.0,contacter,indetermine,HOPE for Quality Basic Education for All,"Federal Ministry of Education,Universal Basic Education Commission",NGA,Projet BM (Active),"Projet BM Active approuve le 2025-03-31 (500 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P507001,https://projects.worldbank.org/en/projects-operations/project-detail/P507001,2030-02-28,2025-03-31,nouveau,2026-08-13
2026-08-18,3.2,4.4,2.0,ignorer,indetermine,Myanmar Community Livelihood Assistance Project,"Food and Agriculture Organization of the United Nations (FAO),International Committee of the Red Cross (ICRC),World Food Programme (WFP)",MMR,Projet BM (Active),"Projet BM Active approuve le 2025-03-31 (montant n.c.). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P181475,https://projects.worldbank.org/en/projects-operations/project-detail/P181475,2027-01-15,2025-03-31,nouveau,2026-08-13
2026-08-18,3.2,4.4,2.0,ignorer,indetermine,Cabo Verde Human Capital Project,,CPV,Projet BM (Active),"Projet BM Active approuve le 2025-03-29 (2 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P508181,https://projects.worldbank.org/en/projects-operations/project-detail/P508181,,2025-03-29,nouveau,2026-08-13
2026-08-18,6.9,6.8,7.0,contacter,indetermine,Punjab Clean Air Program,"Government of Punjab: Agriculture Department,Government of Punjab: Environment Protection and Climate Change Department,Government of Punjab: Industries, Commerce & Investment Department,Government of Punjab: Planning and Development Board,Government of Punjab: Transport and Masstransit Department",PAK,Projet BM (Active),"Projet BM Active approuve le 2025-03-28 (300 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P508222,https://projects.worldbank.org/en/projects-operations/project-detail/P508222,2030-06-30,2025-03-28,nouveau,2026-08-13
2026-08-18,7.4,6.8,8.0,contacter,indetermine,NIGERIA: Community Action (for) Resilience and Economic Stimulus Program,,NGA,Projet BM (Active),"Projet BM Active approuve le 2025-03-28 (500 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P507141,https://projects.worldbank.org/en/projects-operations/project-detail/P507141,,2025-03-28,nouveau,2026-08-13
2026-08-18,8.5,10.0,7.0,contacter,indetermine,Delivering Resilient Infrastructure in Vulnerable Environments in Ukraine Project,"Ministry for the Development of Communities and Territories,State Agency for the Restoration and Development of Infrastructure of Ukraine",UKR,Projet BM (Active),"Projet BM Active approuve le 2025-03-28 (422 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P504999,https://projects.worldbank.org/en/projects-operations/project-detail/P504999,2028-12-31,2025-03-28,nouveau,2026-08-13
